Order ID,Customer_ID,Order_date,Product,Order_value_gross,Order value_net,Discount_applied ,Payment_mode,Shipping_city,Pincode,First order_vs_repeat,Channel source_last_touch,Delivered_Returned_RTO
ORD-20251028-028456,CUST-0009143,10/28/2025,2-item cart,3589,2691,25.00%,Wallet,Delhi,767818,Repeat,Email/SMS,Delivered
ORD-20251028-028457,CUST-0003602,10/28/2025,2-item cart,3597,3186,11.40%,Card,Rajkot,275088,Repeat,Instagram DM,Delivered
ORD-20251028-028458,CUST-0012213,10/28/2025,Mixed Cart,3749,3268,12.80%,Card,Mysuru,696597,First,Meta,Returned
ORD-20251028-028459,CUST-0011490,10/28/2025,2-item cart,4621,3763,18.60%,UPI,Ahmedabad,503335,Repeat,Meta,Delivered
ORD-20251028-028460,CUST-0001718,10/28/2025,Single item,4199,3277,22.00%,UPI,Delhi,747685,Repeat,Meta,Delivered
ORD-20251028-028461,CUST-0016605,10/28/2025,Mixed Cart,4312,3473,19.40%,NetBanking,Bengaluru,651883,Repeat,Google,Delivered
ORD-20251028-028462,CUST-0022064,10/28/2025,2-item cart,3298,2722,17.40%,UPI,Hyderabad,717119,Repeat,Meta,Delivered
ORD-20251028-028463,CUST-0015993,10/28/2025,Mixed Cart,3482,2653,23.80%,Card,Rajkot,621822,First,Meta,Delivered
ORD-20251028-028464,CUST-0005439,10/28/2025,Mixed Cart,4130,3371,18.40%,COD,Ranchi,797635,Repeat,Influencer,Returned
ORD-20251028-028465,CUST-0026263,10/28/2025,2-item cart,4179,3276,21.60%,COD,Pune,444252,Repeat,Google,Delivered
ORD-20251028-028466,CUST-0025868,10/28/2025,Single item,4363,3112,28.70%,COD,Bengaluru,296331,First,Meta,Delivered
ORD-20251028-028467,CUST-0014181,10/28/2025,Mixed Cart,5296,3725,29.70%,Card,Noida,233490,First,Influencer,Delivered
ORD-20251028-028468,CUST-0016911,10/28/2025,Single item,4219,3367,20.20%,COD,Delhi,510965,First,Meta,Returned
ORD-20251028-028469,CUST-0017605,10/28/2025,Single item,2942,2525,14.20%,UPI,Ahmedabad,306300,Repeat,Instagram DM,Returned
ORD-20251028-028470,CUST-0018516,10/28/2025,Mixed Cart,3634,2836,22.00%,Card,Delhi,129041,First,Organic Instagram,Returned
ORD-20251029-028471,CUST-0000153,10/29/2025,2-item cart,3763,3233,14.10%,NetBanking,Mumbai,794913,Repeat,Meta,RTO
ORD-20251029-028472,CUST-0019260,10/29/2025,Single item,4258,3566,16.30%,Card,Lucknow,642038,First,Meta,Delivered
ORD-20251029-028473,CUST-0009666,10/29/2025,2-item cart,4043,3117,22.90%,Card,Kanpur,603878,First,Offline (Friends/Family),Delivered
ORD-20251029-028474,CUST-0016686,10/29/2025,Mixed Cart,4085,3181,22.10%,COD,Ahmedabad,595308,First,Influencer,Delivered
ORD-20251029-028475,CUST-0010914,10/29/2025,2-item cart,4521,4069,10.00%,Card,Jaipur,719442,Repeat,Meta,Delivered
ORD-20251029-028476,CUST-0012332,10/29/2025,Mixed Cart,4547,3381,25.60%,UPI,Ranchi,663411,First,Meta,Delivered
ORD-20251029-028477,CUST-0007973,10/29/2025,Single item,3669,3294,10.20%,UPI,Delhi,409691,Repeat,Instagram DM,RTO
ORD-20251029-028478,CUST-0017068,10/29/2025,Mixed Cart,4794,3500,27.00%,Card,Indore,422535,First,Meta,Delivered
ORD-20251029-028479,CUST-0010810,10/29/2025,Single item,4771,3944,17.30%,Card,Ranchi,341723,Repeat,Meta,Returned
ORD-20251029-028480,CUST-0016457,10/29/2025,2-item cart,5174,3957,23.50%,UPI,Chennai,278733,Repeat,Influencer,Delivered
ORD-20251029-028481,CUST-0000507,10/29/2025,Mixed Cart,3387,2696,20.40%,Wallet,Pune,344604,First,Influencer,Delivered
ORD-20251029-028482,CUST-0001144,10/29/2025,Mixed Cart,5250,3713,29.30%,Card,Nashik,808072,Repeat,Influencer,RTO
ORD-20251029-028483,CUST-0006887,10/29/2025,2-item cart,4643,3561,23.30%,UPI,Pune,759784,Repeat,Meta,Delivered
ORD-20251029-028484,CUST-0017282,10/29/2025,Single item,3083,2718,11.90%,Card,Gurgaon,727996,Repeat,Influencer,Delivered
ORD-20251029-028485,CUST-0021070,10/29/2025,Single item,3041,2587,14.90%,Card,Chennai,816092,Repeat,Meta,Delivered
ORD-20251029-028486,CUST-0002102,10/29/2025,Mixed Cart,4832,3969,17.90%,COD,Bhopal,437631,Repeat,Google,Delivered
ORD-20251029-028487,CUST-0005115,10/29/2025,2-item cart,4535,3511,22.60%,Card,Rajkot,615785,First,Meta,Returned
ORD-20251029-028488,CUST-0026307,10/29/2025,2-item cart,3182,2864,10.00%,Wallet,Kolkata,185502,Repeat,Meta,Returned
ORD-20251029-028489,CUST-0019645,10/29/2025,Mixed Cart,3783,3004,20.60%,Card,Pune,403566,Repeat,Email/SMS,Delivered
ORD-20251029-028490,CUST-0015789,10/29/2025,2-item cart,4113,3600,12.50%,Wallet,Rajkot,675280,First,Instagram DM,Delivered
ORD-20251029-028491,CUST-0026462,10/29/2025,Single item,4427,3596,18.80%,Card,Noida,152365,First,Organic Instagram,Delivered
ORD-20251029-028492,CUST-0016813,10/29/2025,Single item,3429,2859,16.60%,UPI,Nagpur,356174,Repeat,Meta,Returned
ORD-20251029-028493,CUST-0002047,10/29/2025,Mixed Cart,3785,3171,16.20%,UPI,Pune,703405,First,Meta,Delivered
ORD-20251029-028494,CUST-0021536,10/29/2025,Mixed Cart,4156,3368,18.90%,UPI,Indore,357453,First,Email/SMS,Returned
ORD-20251029-028495,CUST-0000151,10/29/2025,Mixed Cart,3664,2911,20.60%,Card,Bhopal,165640,First,Organic Instagram,RTO
ORD-20251029-028496,CUST-0003231,10/29/2025,2-item cart,3811,3411,10.50%,UPI,Chennai,230206,First,Google,RTO
ORD-20251030-028497,CUST-0008595,10/30/2025,2-item cart,3602,2838,21.20%,UPI,Jaipur,353723,Repeat,Google,Delivered
ORD-20251030-028498,CUST-0025746,10/30/2025,2-item cart,3565,2919,18.10%,COD,Jaipur,128630,Repeat,Email/SMS,Delivered
ORD-20251030-028499,CUST-0000401,10/30/2025,Mixed Cart,3926,3298,16.00%,Card,Mumbai,176943,Repeat,Meta,Delivered
ORD-20251030-028500,CUST-0003817,10/30/2025,2-item cart,5224,4050,22.50%,UPI,Ranchi,431730,Repeat,Offline (Friends/Family),Returned
ORD-20251030-028501,CUST-0015779,10/30/2025,Mixed Cart,4085,3206,21.50%,UPI,Delhi,571493,First,Meta,Delivered
ORD-20251030-028502,CUST-0016706,10/30/2025,2-item cart,3851,3466,10.00%,COD,Lucknow,467139,First,Google,Delivered
ORD-20251030-028503,CUST-0006974,10/30/2025,2-item cart,3777,3122,17.30%,COD,Ranchi,584550,First,Google,Delivered
ORD-20251030-028504,CUST-0025936,10/30/2025,Mixed Cart,3477,3003,13.60%,UPI,Nashik,414278,Repeat,Google,Delivered
ORD-20251030-028505,CUST-0005811,10/30/2025,Single item,4480,4033,10.00%,Wallet,Delhi,453468,First,Meta,Delivered
ORD-20251030-028506,CUST-0018545,10/30/2025,Single item,3461,2931,15.30%,Card,Ranchi,664011,Repeat,Meta,Delivered
ORD-20251030-028507,CUST-0017864,10/30/2025,Single item,3049,2744,10.00%,UPI,Pune,235996,First,Meta,Delivered
ORD-20251030-028508,CUST-0016606,10/30/2025,2-item cart,3996,3301,17.40%,Wallet,Ahmedabad,529092,Repeat,Instagram DM,Delivered
ORD-20251030-028509,CUST-0010213,10/30/2025,2-item cart,3646,3282,10.00%,COD,Indore,195051,First,Google,Delivered
ORD-20251030-028510,CUST-0012428,10/30/2025,2-item cart,3825,3384,11.50%,Card,Chennai,213652,Repeat,Organic Instagram,Delivered
ORD-20251030-028511,CUST-0013315,10/30/2025,Mixed Cart,3110,2799,10.00%,NetBanking,Bengaluru,677080,Repeat,Meta,Delivered
ORD-20251030-028512,CUST-0024998,10/30/2025,Single item,3834,3179,17.10%,Card,Pune,327404,Repeat,Meta,Returned
ORD-20251030-028513,CUST-0003761,10/30/2025,2-item cart,4156,3434,17.40%,UPI,Surat,491071,Repeat,Organic Instagram,Returned
ORD-20251030-028514,CUST-0024653,10/30/2025,Single item,3624,2741,24.40%,Card,Hyderabad,145886,Repeat,Google,Delivered
ORD-20251030-028515,CUST-0019156,10/30/2025,Single item,4223,3244,23.20%,UPI,Kolkata,340921,Repeat,Meta,Delivered
ORD-20251030-028516,CUST-0013489,10/30/2025,Mixed Cart,4470,3656,18.20%,COD,Delhi,225544,Repeat,Meta,Delivered
ORD-20251030-028517,CUST-0015960,10/30/2025,2-item cart,3873,3305,14.70%,NetBanking,Visakhapatnam,228063,First,Meta,Delivered
ORD-20251030-028518,CUST-0001140,10/30/2025,2-item cart,3772,3338,11.50%,UPI,Surat,633974,Repeat,Google,Delivered
ORD-20251030-028519,CUST-0018662,10/30/2025,Mixed Cart,3974,3264,17.90%,Wallet,Mumbai,716580,First,Meta,Delivered
ORD-20251030-028520,CUST-0023029,10/30/2025,Single item,3131,2818,10.00%,Card,Hyderabad,371776,Repeat,Meta,Delivered
ORD-20251030-028521,CUST-0014808,10/30/2025,Single item,4781,3990,16.50%,UPI,Delhi,538810,Repeat,Instagram DM,Returned
ORD-20251030-028522,CUST-0021037,10/30/2025,Mixed Cart,3640,2919,19.80%,UPI,Mumbai,202067,Repeat,Influencer,Delivered
ORD-20251030-028523,CUST-0009329,10/30/2025,2-item cart,3738,3062,18.10%,COD,Jaipur,656712,Repeat,Google,Returned
ORD-20251030-028524,CUST-0001631,10/30/2025,Single item,3338,2765,17.20%,NetBanking,Mumbai,128931,Repeat,Organic Instagram,Delivered
ORD-20251030-028525,CUST-0003884,10/30/2025,2-item cart,2825,2536,10.20%,COD,Gurgaon,529471,First,Google,Delivered
ORD-20251030-028526,CUST-0005407,10/30/2025,Mixed Cart,4006,3320,17.10%,COD,Mumbai,745753,Repeat,Influencer,Delivered
ORD-20251030-028527,CUST-0015677,10/30/2025,Mixed Cart,4691,3588,23.50%,COD,Gurgaon,357346,Repeat,Google,Delivered
ORD-20251030-028528,CUST-0008404,10/30/2025,2-item cart,4527,3170,30.00%,NetBanking,Pune,437549,Repeat,Meta,Delivered
ORD-20251030-028529,CUST-0024305,10/30/2025,Single item,3718,2664,28.40%,Wallet,Kolkata,572535,Repeat,Email/SMS,RTO
ORD-20251030-028530,CUST-0004525,10/30/2025,2-item cart,3005,2216,26.30%,UPI,Bengaluru,676986,Repeat,Meta,Delivered
ORD-20251030-028531,CUST-0005103,10/30/2025,Mixed Cart,3348,2577,23.00%,Card,Bengaluru,540976,Repeat,Meta,Delivered
ORD-20251030-028532,CUST-0005055,10/30/2025,2-item cart,4259,3179,25.40%,COD,Ahmedabad,286553,Repeat,Influencer,Returned
ORD-20251030-028533,CUST-0019425,10/30/2025,Mixed Cart,3786,3071,18.90%,Card,Delhi,147070,First,Email/SMS,Delivered
ORD-20251030-028534,CUST-0002523,10/30/2025,Mixed Cart,3310,2632,20.50%,Card,Gurgaon,415588,Repeat,Meta,RTO
ORD-20251030-028535,CUST-0006019,10/30/2025,Mixed Cart,3088,2682,13.10%,UPI,Hyderabad,536302,Repeat,Google,Returned
ORD-20251031-028536,CUST-0011722,10/31/2025,Mixed Cart,3925,3289,16.20%,Card,Lucknow,271081,Repeat,Influencer,Delivered
ORD-20251031-028537,CUST-0024570,10/31/2025,2-item cart,3802,3031,20.30%,UPI,Ludhiana,608759,Repeat,Meta,Delivered
ORD-20251031-028538,CUST-0016016,10/31/2025,Mixed Cart,3638,3051,16.10%,Card,Dehradun,710418,First,Instagram DM,Delivered
ORD-20251031-028539,CUST-0013444,10/31/2025,Mixed Cart,3747,3296,12.00%,Wallet,Hyderabad,118085,Repeat,Google,Delivered
ORD-20251031-028540,CUST-0024391,10/31/2025,2-item cart,3161,2715,14.10%,UPI,Bhopal,521526,First,Meta,Delivered
ORD-20251031-028541,CUST-0013344,10/31/2025,2-item cart,4995,4050,18.90%,Card,Mumbai,246300,Repeat,Meta,Delivered
ORD-20251031-028542,CUST-0014006,10/31/2025,Single item,3288,2688,18.20%,UPI,Indore,705384,First,Offline (Friends/Family),Returned
ORD-20251031-028543,CUST-0004895,10/31/2025,Single item,4343,3594,17.30%,COD,Noida,356975,Repeat,Instagram DM,RTO
ORD-20251031-028544,CUST-0017437,10/31/2025,Single item,3558,3098,12.90%,Wallet,Nagpur,475879,First,Meta,Delivered
ORD-20251031-028545,CUST-0009966,10/31/2025,Single item,4792,3354,30.00%,Card,Dehradun,284058,Repeat,Meta,Delivered
ORD-20251031-028546,CUST-0016587,10/31/2025,Single item,3505,3042,13.20%,COD,Chennai,368176,First,Organic Instagram,Delivered
ORD-20251031-028547,CUST-0010107,10/31/2025,Mixed Cart,4024,3150,21.70%,COD,Chennai,391694,Repeat,Meta,Returned
ORD-20251031-028548,CUST-0021999,10/31/2025,Single item,4145,3552,14.30%,Card,Mumbai,747138,Repeat,Meta,Delivered
ORD-20251031-028549,CUST-0022320,10/31/2025,2-item cart,3144,2830,10.00%,Card,Pune,779766,Repeat,Instagram DM,Delivered
ORD-20251031-028550,CUST-0003442,10/31/2025,2-item cart,4594,3682,19.90%,Card,Bhubaneswar,234194,Repeat,Offline (Friends/Family),Delivered
ORD-20251031-028551,CUST-0016771,10/31/2025,Mixed Cart,3106,2796,10.00%,UPI,Lucknow,493566,First,Offline (Friends/Family),Delivered
ORD-20251031-028552,CUST-0013942,10/31/2025,Single item,3490,2640,24.40%,UPI,Mysuru,644792,First,Google,Returned
ORD-20251031-028553,CUST-0021334,10/31/2025,Mixed Cart,4201,3427,18.40%,UPI,Bengaluru,737091,Repeat,Offline (Friends/Family),Delivered
ORD-20251031-028554,CUST-0008782,10/31/2025,Mixed Cart,3317,2839,14.40%,UPI,Delhi,471325,First,Meta,Returned
ORD-20251031-028555,CUST-0014753,10/31/2025,Mixed Cart,3697,3145,14.90%,COD,Delhi,310265,Repeat,Meta,Delivered
ORD-20251031-028556,CUST-0011040,10/31/2025,Mixed Cart,2947,2638,10.50%,NetBanking,Delhi,454097,First,Email/SMS,Delivered
ORD-20251031-028557,CUST-0024466,10/31/2025,2-item cart,3889,3089,20.60%,Card,Chandigarh,623556,Repeat,Meta,Delivered
ORD-20251031-028558,CUST-0003245,10/31/2025,Single item,4129,3371,18.40%,UPI,Kanpur,264760,Repeat,Google,Delivered
ORD-20251031-028559,CUST-0015454,10/31/2025,Mixed Cart,4524,3895,13.90%,UPI,Bengaluru,609543,Repeat,Meta,Delivered
ORD-20251031-028560,CUST-0025810,10/31/2025,Mixed Cart,3444,2867,16.70%,COD,Ludhiana,338868,Repeat,Organic Instagram,Delivered
ORD-20251031-028561,CUST-0010152,10/31/2025,Single item,3173,2814,11.30%,Card,Indore,341932,Repeat,Offline (Friends/Family),Delivered
ORD-20251031-028562,CUST-0021693,10/31/2025,Mixed Cart,2652,2358,11.10%,Card,Pune,195327,Repeat,Meta,Delivered
ORD-20251031-028563,CUST-0003480,10/31/2025,2-item cart,3344,2729,18.40%,Card,Delhi,769412,Repeat,Organic Instagram,Returned
ORD-20251031-028564,CUST-0008796,10/31/2025,Single item,2998,2413,19.50%,COD,Bengaluru,164695,Repeat,Influencer,Delivered
ORD-20251031-028565,CUST-0012780,10/31/2025,2-item cart,3747,2830,24.50%,Card,Dehradun,492605,Repeat,Organic Instagram,Delivered
ORD-20251031-028566,CUST-0011954,10/31/2025,Mixed Cart,3639,3010,17.30%,COD,Delhi,517691,Repeat,Email/SMS,Returned
ORD-20251031-028567,CUST-0020056,10/31/2025,Single item,3189,2607,18.30%,Card,Chennai,535214,Repeat,Influencer,Delivered
ORD-20251031-028568,CUST-0021737,10/31/2025,2-item cart,3881,3092,20.30%,UPI,Delhi,729511,First,Google,Delivered
ORD-20251031-028569,CUST-0024398,10/31/2025,Mixed Cart,3972,3278,17.50%,Card,Chandigarh,348998,Repeat,Influencer,Delivered
ORD-20251101-028570,CUST-0006260,11/1/2025,2-item cart,3638,3273,10.00%,UPI,Mumbai,127418,Repeat,Meta,RTO
ORD-20251101-028571,CUST-0022626,11/1/2025,2-item cart,3778,3287,13.00%,UPI,Mumbai,793208,Repeat,Meta,Delivered
ORD-20251101-028572,CUST-0020255,11/1/2025,Mixed Cart,4041,3390,16.10%,UPI,Noida,639828,Repeat,Influencer,Delivered
ORD-20251101-028573,CUST-0025455,11/1/2025,Single item,4121,3361,18.50%,UPI,Jaipur,578612,Repeat,Influencer,Delivered
ORD-20251101-028574,CUST-0011922,11/1/2025,2-item cart,3590,3231,10.00%,COD,Rajkot,436344,First,Email/SMS,Delivered
ORD-20251101-028575,CUST-0024360,11/1/2025,2-item cart,4357,3488,19.90%,UPI,Noida,130223,First,Meta,Delivered
ORD-20251101-028576,CUST-0008122,11/1/2025,Single item,3195,2876,10.00%,Card,Mumbai,137406,Repeat,Meta,Delivered
ORD-20251101-028577,CUST-0011090,11/1/2025,2-item cart,4686,3281,30.00%,COD,Chandigarh,437044,Repeat,Organic Instagram,Returned
ORD-20251101-028578,CUST-0025942,11/1/2025,Mixed Cart,4146,3534,14.80%,COD,Mumbai,378092,First,Organic Instagram,Returned
ORD-20251101-028579,CUST-0026125,11/1/2025,Mixed Cart,3937,3053,22.50%,Card,Mumbai,181528,Repeat,Offline (Friends/Family),Returned
ORD-20251101-028580,CUST-0023288,11/1/2025,Single item,4348,3332,23.40%,Card,Noida,673960,Repeat,Email/SMS,Delivered
ORD-20251101-028581,CUST-0018348,11/1/2025,Single item,3362,2660,20.90%,COD,Kolkata,624620,First,Google,Delivered
ORD-20251101-028582,CUST-0026442,11/1/2025,Mixed Cart,4104,2874,30.00%,COD,Hyderabad,616598,Repeat,Google,Returned
ORD-20251101-028583,CUST-0025144,11/1/2025,Single item,4232,3300,22.00%,UPI,Rajkot,647386,Repeat,Meta,Returned
ORD-20251101-028584,CUST-0002168,11/1/2025,2-item cart,4419,3721,15.80%,COD,Gurgaon,740208,First,Instagram DM,Delivered
ORD-20251101-028585,CUST-0016737,11/1/2025,2-item cart,3894,3181,18.30%,Card,Delhi,672168,Repeat,Meta,Delivered
ORD-20251101-028586,CUST-0023815,11/1/2025,2-item cart,4014,3562,11.30%,Card,Kolkata,549102,Repeat,Email/SMS,Delivered
ORD-20251101-028587,CUST-0007441,11/1/2025,2-item cart,3953,3178,19.60%,Card,Pune,727870,First,Meta,Returned
ORD-20251101-028588,CUST-0015745,11/1/2025,Mixed Cart,3890,3129,19.50%,Wallet,Ranchi,581421,First,Influencer,Returned
ORD-20251101-028589,CUST-0017676,11/1/2025,Mixed Cart,3477,2963,14.80%,UPI,Nagpur,344619,Repeat,Organic Instagram,Delivered
ORD-20251101-028590,CUST-0024402,11/1/2025,Single item,3359,2746,18.30%,COD,Mumbai,470682,Repeat,Google,Delivered
ORD-20251101-028591,CUST-0019544,11/1/2025,2-item cart,2864,2365,17.40%,COD,Mumbai,690852,Repeat,Influencer,Delivered
ORD-20251101-028592,CUST-0023367,11/1/2025,Mixed Cart,3710,2754,25.80%,COD,Surat,470684,Repeat,Email/SMS,Returned
ORD-20251101-028593,CUST-0001351,11/1/2025,2-item cart,3600,2802,22.20%,COD,Bhubaneswar,437747,Repeat,Email/SMS,Delivered
ORD-20251101-028594,CUST-0014533,11/1/2025,Single item,3869,3129,19.10%,COD,Mumbai,635518,Repeat,Email/SMS,Delivered
ORD-20251101-028595,CUST-0011365,11/1/2025,2-item cart,2598,2298,11.50%,UPI,Ranchi,231167,Repeat,Meta,Delivered
ORD-20251101-028596,CUST-0020252,11/1/2025,Single item,3745,3234,13.60%,Card,Bengaluru,125366,Repeat,Meta,Returned
ORD-20251101-028597,CUST-0000516,11/1/2025,Single item,3733,3112,16.60%,UPI,Kolkata,526670,Repeat,Google,Returned
ORD-20251101-028598,CUST-0004643,11/1/2025,2-item cart,4312,3097,28.20%,Card,Chennai,759474,Repeat,Meta,Delivered
ORD-20251101-028599,CUST-0022335,11/1/2025,Single item,3731,3126,16.20%,Card,Mumbai,185140,Repeat,Meta,Delivered
ORD-20251101-028600,CUST-0006617,11/1/2025,Mixed Cart,4297,3868,10.00%,UPI,Mumbai,615874,Repeat,Meta,Delivered
ORD-20251101-028601,CUST-0015521,11/1/2025,2-item cart,3801,2899,23.70%,UPI,Kanpur,669061,Repeat,Influencer,Delivered
ORD-20251101-028602,CUST-0009142,11/1/2025,2-item cart,5009,3936,21.40%,COD,Rajkot,773804,Repeat,Meta,Delivered
ORD-20251101-028603,CUST-0023071,11/1/2025,2-item cart,4107,3476,15.40%,Card,Pune,450255,Repeat,Influencer,Delivered
ORD-20251101-028604,CUST-0004686,11/1/2025,2-item cart,3279,2464,24.90%,COD,Mumbai,418732,Repeat,Influencer,Delivered
ORD-20251101-028605,CUST-0026954,11/1/2025,2-item cart,4635,3658,21.10%,Wallet,Patna,819815,Repeat,Meta,Delivered
ORD-20251101-028606,CUST-0018145,11/1/2025,2-item cart,4052,3368,16.90%,UPI,Mumbai,410323,First,Email/SMS,Delivered
ORD-20251101-028607,CUST-0003566,11/1/2025,Single item,4209,3476,17.40%,COD,Dehradun,733480,Repeat,Google,Delivered
ORD-20251101-028608,CUST-0000903,11/1/2025,2-item cart,2943,2648,10.00%,Wallet,Gurgaon,520694,First,Meta,Returned
ORD-20251101-028609,CUST-0016794,11/1/2025,Single item,4700,3501,25.50%,UPI,Kolkata,800898,Repeat,Meta,Delivered
ORD-20251101-028610,CUST-0020107,11/1/2025,2-item cart,2980,2602,12.70%,Wallet,Nagpur,553661,Repeat,Meta,Delivered
ORD-20251101-028611,CUST-0000976,11/1/2025,2-item cart,3755,3132,16.60%,UPI,Mumbai,354605,First,Meta,Delivered
ORD-20251101-028612,CUST-0026668,11/1/2025,Single item,3223,2582,19.90%,UPI,Chennai,454625,Repeat,Instagram DM,Delivered
ORD-20251101-028613,CUST-0016986,11/1/2025,2-item cart,4165,3711,10.90%,UPI,Ahmedabad,312529,Repeat,Meta,Delivered
ORD-20251101-028614,CUST-0024303,11/1/2025,2-item cart,2607,2346,10.00%,NetBanking,Ludhiana,479389,Repeat,Meta,Delivered
ORD-20251101-028615,CUST-0008316,11/1/2025,2-item cart,3236,2641,18.40%,Card,Hyderabad,613732,First,Meta,Delivered
ORD-20251102-028616,CUST-0016511,11/2/2025,Mixed Cart,3025,2384,21.20%,UPI,Hyderabad,272033,Repeat,Google,Delivered
ORD-20251102-028617,CUST-0012726,11/2/2025,2-item cart,5226,4009,23.30%,UPI,Bengaluru,780250,Repeat,Google,Returned
ORD-20251102-028618,CUST-0021364,11/2/2025,Mixed Cart,4577,3428,25.10%,Wallet,Noida,474438,Repeat,Organic Instagram,Delivered
ORD-20251102-028619,CUST-0002175,11/2/2025,Single item,4371,3934,10.00%,Card,Coimbatore,147701,First,Meta,Delivered
ORD-20251102-028620,CUST-0007318,11/2/2025,2-item cart,3335,2690,19.40%,UPI,Hyderabad,297565,First,Influencer,Returned
ORD-20251102-028621,CUST-0013880,11/2/2025,Mixed Cart,4753,3640,23.40%,Card,Pune,796441,Repeat,Meta,Returned
ORD-20251102-028622,CUST-0016653,11/2/2025,Single item,5185,4101,20.90%,Card,Gurgaon,321791,First,Influencer,Delivered
ORD-20251102-028623,CUST-0023134,11/2/2025,Single item,4213,3175,24.60%,Card,Hyderabad,822384,Repeat,Meta,Delivered
ORD-20251102-028624,CUST-0020957,11/2/2025,Single item,3530,3042,13.80%,UPI,Coimbatore,270435,First,Meta,Delivered
ORD-20251102-028625,CUST-0024789,11/2/2025,2-item cart,3522,3058,13.20%,Card,Delhi,378507,Repeat,Meta,Returned
ORD-20251102-028626,CUST-0002239,11/2/2025,2-item cart,4881,3839,21.30%,Card,Delhi,675572,First,Influencer,Delivered
ORD-20251102-028627,CUST-0000657,11/2/2025,Single item,3674,3045,17.10%,COD,Mumbai,111434,Repeat,Google,Returned
ORD-20251102-028628,CUST-0000889,11/2/2025,2-item cart,4195,2975,29.10%,Card,Ludhiana,758587,First,Influencer,Delivered
ORD-20251102-028629,CUST-0006870,11/2/2025,2-item cart,2942,2396,18.60%,NetBanking,Lucknow,510906,Repeat,Email/SMS,Delivered
ORD-20251102-028630,CUST-0014859,11/2/2025,2-item cart,4224,3768,10.80%,Wallet,Mumbai,750442,Repeat,Influencer,Delivered
ORD-20251102-028631,CUST-0025177,11/2/2025,Single item,4758,3883,18.40%,UPI,Nagpur,386048,First,Meta,Delivered
ORD-20251102-028632,CUST-0020845,11/2/2025,Mixed Cart,3842,2953,23.20%,UPI,Vadodara,114001,First,Google,Delivered
ORD-20251102-028633,CUST-0001841,11/2/2025,Single item,3814,3433,10.00%,COD,Pune,770651,Repeat,Organic Instagram,RTO
ORD-20251102-028634,CUST-0020013,11/2/2025,Mixed Cart,4599,3379,26.50%,UPI,Hyderabad,580953,First,Meta,Delivered
ORD-20251102-028635,CUST-0007794,11/2/2025,Mixed Cart,3333,2761,17.10%,Card,Chennai,167734,Repeat,Meta,Delivered
ORD-20251102-028636,CUST-0003336,11/2/2025,2-item cart,4020,3463,13.90%,UPI,Kanpur,817646,Repeat,Meta,Delivered
